Lat,Lon,Time
39.7318458,-86.2595203,174800
39.7318405,-86.2595235,174900
39.7318354,-86.2595256,175000
39.7318305,-86.2595268,175100
39.7318261,-86.2595271,175200
39.7318220,-86.2595265,175300
39.7318183,-86.2595252,175400
39.7318147,-86.2595232,175500
39.7318110,-86.2595207,175600
39.7318073,-86.2595177,175700
39.7318034,-86.2595140,175800
39.7317996,-86.2595099,175900
39.7317956,-86.2595052,176000
39.7317918,-86.2595001,176100
39.7317880,-86.2594946,176200
39.7317841,-86.2594885,176300
39.7317801,-86.2594819,176400
39.7317762,-86.2594748,176500
39.7317724,-86.2594676,176600
39.7317685,-86.2594599,176700
39.7317647,-86.2594516,176800
39.7317608,-86.2594429,176900
39.7317570,-86.2594340,177000
39.7317532,-86.2594247,177100
39.7317493,-86.2594148,177200
39.7317456,-86.2594046,177300
39.7317418,-86.2593940,177400
39.7317381,-86.2593831,177500
39.7317343,-86.2593716,177600
39.7317306,-86.2593596,177700
39.7317270,-86.2593475,177800
39.7317235,-86.2593349,177900
39.7317200,-86.2593218,178000
39.7317165,-86.2593084,178100
39.7317132,-86.2592944,178200
39.7317099,-86.2592801,178300
39.7317068,-86.2592653,178400
39.7317038,-86.2592502,178500
39.7317011,-86.2592348,178600
39.7316986,-86.2592191,178700
39.7316964,-86.2592038,178800
39.7316947,-86.2591892,178900
39.7316934,-86.2591752,179000
39.7316925,-86.2591617,179100
39.7316920,-86.2591491,179200
39.7316921,-86.2591369,179300
39.7316928,-86.2591251,179400
39.7316941,-86.2591133,179500
39.7316960,-86.2591017,179600
39.7316985,-86.2590900,179700
39.7317016,-86.2590781,179800
39.7317052,-86.2590663,179900
39.7317095,-86.2590544,180000
39.7317142,-86.2590424,180100
39.7317193,-86.2590303,180200
39.7317249,-86.2590179,180300
39.7317307,-86.2590054,180400
39.7317367,-86.2589928,180500
39.7317429,-86.2589797,180600
39.7317491,-86.2589664,180700
39.7317554,-86.2589526,180800
39.7317616,-86.2589383,180900
39.7317675,-86.2589236,181000
39.7317733,-86.2589082,181100
39.7317788,-86.2588922,181200
39.7317838,-86.2588759,181300
39.7317884,-86.2588593,181400
39.7317924,-86.2588424,181500
39.7317958,-86.2588255,181600
39.7317988,-86.2588085,181700
39.7318014,-86.2587893,181800
39.7318000,-86.2588000,181900
